# Hour of year	PV Power Ratio
2075	0.445923638
2076	0.414553527
2077	0.353517119
2078	0.276818359
2079	0.182839835
2080	0.082224506
2081	0.012057864
2082	0
2083	0
2084	0
2085	0
2086	0
2087	0
2088	0
2089	0
2090	0
2091	0
2092	0
2093	0.005205082
2094	0.078256866
2095	0.197771503
2096	0.305850848
2097	0.385052994
2098	0.442835841
2099	0.487126128
2100	0.455575787
2101	0.395985226
2102	0.321820972
2103	0.223665297
2104	0.103863935
2105	0.013454914
2106	0
2107	0
2108	0
2109	0
2110	0
2111	0
2112	0
2113	0
2114	0
2115	0
2116	0
2117	0.003755025
2118	0.053614174
2119	0.143703668
2120	0.237342686
2121	0.31596209
2122	0.375556302
2123	0.418643215
2124	0.388327967
2125	0.328077533
2126	0.252804076
2127	0.162462663
2128	0.070848058
2129	0.010533669
2130	0
2131	0
2132	0
2133	0
2134	0
2135	0
2136	0
2137	0
2138	0
2139	0
2140	0
2141	0.005213249
2142	0.115391195
2143	0.274624386
2144	0.392873232
2145	0.456301162
2146	0.501392673
2147	0.539319044
2148	0.510698598
2149	0.461025105
2150	0.400903753
2151	0.300038038
2152	0.147588944
2153	0.012451387
2154	0
2155	0
2156	0
2157	0
2158	0
2159	0
2160	0
2161	0
2162	0
2163	0
2164	0
2165	0.005230896
2166	0.128312667
2167	0.298536934
2168	0.413793478
2169	0.470859655
2170	0.508354352
2171	0.544550324
2172	0.517844479
2173	0.475367241
2174	0.423698674
2175	0.324783701
2176	0.161778522
2177	0.010079233
2178	0
2179	0
2180	0
2181	0
2182	0
2183	0
2184	0
2185	0
2186	0
2187	0
2188	0
2189	0.00520934
2190	0.226331366
2191	0.54940049
2192	0.645800214
2193	0.648274575
2194	0.641305517
2195	0.653546836
2196	0.641311429
2197	0.637984445
2198	0.638035584
2199	0.570220794
2200	0.271283071
2201	0.01006483
2202	0
2203	0
2204	0
2205	0
2206	0
2207	0
2208	0
2209	0
2210	0
2211	0
2212	0
2213	0.005231273
2214	0.252894713
2215	0.606306279
2216	0.689890974
2217	0.681215691
2218	0.663762747
2219	0.671556166
2220	0.661603759
2221	0.667629287
2222	0.680093384
2223	0.62088249
2224	0.295254779
2225	0.008142251
2226	0
2227	0
2228	0
2229	0
2230	0
2231	0
2232	0
2233	0
2234	0
2235	0
2236	0
2237	0.003814344
2238	0.339683107
2239	0.771166595
2240	0.822856078
2241	0.78537433
2242	0.743367476
2243	0.734463214
2244	0.734570477
2245	0.761924307
2246	0.797771267
2247	0.766530352
2248	0.373502191
2249	0.007172236
2250	0
2251	0
2252	0
2253	0
2254	0
2255	0
2256	0
2257	0
2258	0
2259	0
2260	0
2261	0.00381684
2262	0.352710951
2263	0.793550622
2264	0.837791517
2265	0.795313732
2266	0.749726491
2267	0.739001936
2268	0.739474659
2269	0.769084802
2270	0.806051953
2271	0.779803424
2272	0.379860173
2273	0.00665334
2274	0
2275	0
2276	0
2277	0
2278	0
2279	0
2280	0
2281	0
2282	0
2283	0
2284	0
2285	0.003816425
2286	0.337028858
2287	0.76566137
2288	0.812664639
2289	0.777881546
2290	0.73642274
2291	0.729528886
2292	0.729628929
2293	0.757729783
2294	0.793444545
2295	0.760367524
2296	0.365488594
2297	0.005723169
2298	0
2299	0
2300	0
2301	0
2302	0
2303	0
2304	0
2305	0
2306	0
2307	0
2308	0
2309	0.003828063
2310	0.351722118
2311	0.792580358
2312	0.835851022
2313	0.79514491
2314	0.749805937
2315	0.740022881
2316	0.740197076
2317	0.77084924
2318	0.808522432
2319	0.779252658
2320	0.374610833
2321	0.005241026
2322	0
2323	0
2324	0
2325	0
2326	0
2327	0
2328	0
2329	0
2330	0
2331	0
2332	0
2333	0.003800895
2334	0.313491537
2335	0.726086082
2336	0.781234601
2337	0.749751197
2338	0.714196974
2339	0.709842557
2340	0.708798052
2341	0.733196753
2342	0.762865267
2343	0.722943778
2344	0.339360952
2345	0.005214197
2346	0
2347	0
2348	0
2349	0
2350	0
2351	0
2352	0
2353	0
2354	0
2355	0
2356	0
2357	0.003776825
2358	0.052783055
2359	0.140778712
2360	0.230453979
2361	0.309124868
2362	0.369066613
2363	0.415014766
2364	0.382395192
2365	0.32190674
2366	0.244255361
2367	0.15126487
2368	0.060062871
2369	0.003838965
2370	0
2371	0
2372	0
2373	0
2374	0
2375	0
2376	0
2377	0
2378	0
2379	0
2380	0
2381	0.005191031
2382	0.182137066
2383	0.447132511
2384	0.552123973
2385	0.570330131
2386	0.580241414
2387	0.600924576
2388	0.587685911
2389	0.573551127
2390	0.555195722
2391	0.464602875
2392	0.199452241
2393	0.004280995
2394	0
2395	0
2396	0
2397	0
2398	0
2399	0
2400	0
2401	0
2402	0
2403	0
2404	0
2405	0.003769311
2406	0.128437843
2407	0.306870193
2408	0.41694586
2409	0.469258196
2410	0.504737949
2411	0.542207935
2412	0.51623252
2413	0.478236321
2414	0.429682726
2415	0.325032122
2416	0.140710696
2417	0.004293137
2418	0
2419	0
2420	0
2421	0
2422	0
2423	0
2424	0
2425	0
2426	0
2427	0
2428	0
2429	0.002367791
2430	0.04031845
2431	0.113823333
2432	0.194470279
2433	0.267315681
2434	0.325610991
2435	0.367440653
2436	0.336720994
2437	0.276933972
2438	0.202351941
2439	0.119671905
2440	0.044162912
2441	0.003329368
2442	0
2443	0
2444	0
2445	0
2446	0
2447	0
2448	0
2449	0
2450	0
2451	0
2452	0
2453	0.003300081
2454	0.323232994
2455	0.739912343
2456	0.78997165
2457	0.754104303
2458	0.716311957
2459	0.710966224
2460	0.713588829
2461	0.74235061
2462	0.775858354
2463	0.733802415
2464	0.331714313
2465	0.003325491
2466	0
2467	0
2468	0
2469	0
2470	0
2471	0
2472	0
2473	0
2474	0
2475	0
2476	0
2477	0.00329879
2478	0.306580612
2479	0.711710282
2480	0.766840276
2481	0.73360056
2482	0.699902223
2483	0.697468769
2484	0.698258764
2485	0.724060148
2486	0.751378989
2487	0.70560695
2488	0.31489481
2489	0.002375644
2490	0
2491	0
2492	0
2493	0
2494	0
2495	0
2496	0
2497	0
2498	0
2499	0
2500	0
2501	0.004747739
2502	0.161181478
2503	0.402714524
2504	0.508902845
2505	0.535610317
2506	0.551853707
2507	0.575719937
2508	0.560721266
2509	0.541374246
2510	0.516641383
2511	0.41798092
2512	0.170103015
2513	0.003364024
2514	0
2515	0
2516	0
2517	0
2518	0
2519	0
2520	0
2521	0
2522	0
2523	0
2524	0
2525	0.003335589
2526	0.295751361
2527	0.694314532
2528	0.749801107
2529	0.718687183
2530	0.686255638
2531	0.684434033
2532	0.684518152
2533	0.708101829
2534	0.73571525
2535	0.684221917
2536	0.298349157
2537	0.003356291
2538	0
2539	0
2540	0
2541	0
2542	0
2543	0
2544	0
2545	0
2546	0
2547	0
2548	0
2549	0.003297783
2550	0.257167206
2551	0.622075688
2552	0.694668171
2553	0.67446065
2554	0.652641849
2555	0.657745422
2556	0.653703694
2557	0.668511054
2558	0.684333372
2559	0.62134365
2560	0.261965704
2561	0.001923276
2562	0
2563	0
2564	0
2565	0
2566	0
2567	0
2568	0
2569	0
2570	0
2571	0
2572	0
2573	0.003297963
2574	0.23158641
2575	0.570627858
2576	0.652969444
2577	0.642143655
2578	0.628156298
2579	0.635773404
2580	0.631068523
2581	0.639477296
2582	0.647014335
2583	0.573676089
2584	0.235253726
2585	0.001924571
2586	0
2587	0
2588	0
2589	0
2590	0
2591	0
2592	0
2593	0
2594	0
2595	0
2596	0
2597	0.003291646
2598	0.242425563
2599	0.594948519
2600	0.670717738
2601	0.65647811
2602	0.639068788
2603	0.647038469
2604	0.643417257
2605	0.656402613
2606	0.668372218
2607	0.598784835
2608	0.24587944
2609	0.001925897
2610	0
2611	0
2612	0
2613	0
2614	0
2615	0
2616	0
2617	0
2618	0
2619	0
2620	0
2621	0.003321962
2622	0.317021305
2623	0.735131318
2624	0.781434696
2625	0.742152401
2626	0.70297453
2627	0.696310652
2628	0.701218869
2629	0.731970271
2630	0.765786058
2631	0.720714977
2632	0.312748191
2633	0.00049508
2634	0
2635	0
2636	0
2637	0
2638	0
2639	0
2640	0
2641	0
2642	0
2643	0
2644	0
2645	0.00187835
2646	0.037003967
2647	0.105820864
2648	0.184022186
2649	0.255097927
2650	0.312361742
2651	0.353529521
2652	0.324729291
2653	0.265475376
2654	0.191599528
2655	0.110707547
2656	0.037710063
2657	0.000502321
2658	0
2659	0
2660	0
2661	0
2662	0
2663	0
2664	0
2665	0
2666	0
2667	0
2668	0
2669	0.00188472
2670	0.047188137
2671	0.131612477
2672	0.219232462
2673	0.292722267
2674	0.35107773
2675	0.393621634
2676	0.362689845
2677	0.302750931
2678	0.22559919
2679	0.134997047
2680	0.048296725
2681	0.001435543
2682	0
2683	0
2684	0
2685	0
2686	0
2687	0
2688	0
2689	0
2690	0
2691	0
2692	0
2693	0.001882931
2694	0.035089534
2695	0.103050185
2696	0.180281735
2697	0.251662323
2698	0.308541469
2699	0.349762696
2700	0.320472875
2701	0.260215836
2702	0.186156083
2703	0.105252061
2704	0.035332842
2705	0.001434905
2706	0
2707	0
2708	0
2709	0
2710	0
2711	0
2712	0
2713	0
2714	0
2715	0
2716	0
2717	0.003312893
2718	0.201489844
2719	0.515766111
2720	0.60672026
2721	0.605230666
2722	0.599083887
2723	0.612965105
2724	0.602322241
2725	0.601976577
2726	0.596709931
2727	0.5126505
2728	0.196722191
2729	0.001429108
2730	0
2731	0
2732	0
2733	0
2734	0
2735	0
2736	0
2737	0
2738	0
2739	0
2740	0
2741	0.001904751
2742	0.324017074
2743	0.752562601
2744	0.793497808
2745	0.747850744
2746	0.703300097
2747	0.693022988
2748	0.697574898
2749	0.730428436
2750	0.764081848
2751	0.722617253
2752	0.308097129
2753	0.001429056
2754	0
2755	0
2756	0
2757	0
2758	0
2759	0
2760	0
2761	0
2762	0
2763	0
2764	0
2765	0.001911981
2766	0.307890595
2767	0.723339952
2768	0.767566002
2769	0.727129399
2770	0.686489657
2771	0.679265836
2772	0.682605251
2773	0.712129782
2774	0.744612626
2775	0.696448936
2776	0.291199154
2777	0.001425569
2778	0
2779	0
2780	0
2781	0
2782	0
2783	0
2784	0
2785	0
2786	0
2787	0
2788	0
2789	0.001896917
2790	0.298006453
2791	0.706555915
2792	0.753629968
2793	0.714830935
2794	0.676042472
2795	0.670995727
2796	0.67515959
2797	0.706019569
2798	0.737967182
2799	0.686874489
2800	0.284591861
2801	0
2802	0
2803	0
2804	0
2805	0
2806	0
2807	0
2808	0
2809	0
2810	0
2811	0
2812	0
2813	0.001874442
2814	0.129530797
2815	0.341315031
2816	0.448061956
2817	0.480640573
2818	0.503187592
2819	0.530160789
2820	0.513637302
2821	0.489592584
2822	0.455703547
2823	0.34915224
2824	0.122844392
2825	0
2826	0
2827	0
2828	0
2829	0
2830	0
2831	0
2832	0
2833	0
2834	0
2835	0
2836	0
2837	0.000464162
2838	0.024233463
2839	0.075398857
2840	0.14023957
2841	0.203279248
2842	0.256451638
2843	0.292794494
2844	0.268271944
2845	0.212676054
2846	0.146445953
2847	0.077603854
2848	0.02320635
2849	0
2850	0
2851	0
2852	0
2853	0
2854	0
2855	0
2856	0
2857	0
2858	0
2859	0
2860	0
2861	0.001894301
2862	0.233235441
2863	0.588931492
2864	0.658389225
2865	0.640905753
2866	0.619000228
2867	0.625029185
2868	0.623050337
2869	0.639719912
2870	0.656090586
2871	0.581362382
2872	0.085606334
2873	0
2874	0
2875	0
2876	0
2877	0
2878	0
2879	0
2880	0
2881	0
2882	0
2883	0
2884	0
2885	0.001903894
2886	0.252030996
2887	0.625473136
2888	0.689054128
2889	0.66177781
2890	0.634387704
2891	0.636632196
2892	0.637093015
2893	0.657736827
2894	0.678244624
2895	0.611853675
2896	0.084839123
2897	0
2898	0
2899	0
2900	0
2901	0
2902	0
2903	0
2904	0
2905	0
2906	0
2907	0
2908	0
2909	0.002843676
2910	0.191146192
2911	0.499476629
2912	0.585324486
2913	0.584933859
2914	0.578172627
2915	0.591345931
2916	0.584801667
2917	0.589690804
2918	0.589688056
2919	0.500668436
2920	0.086663167
2921	0
2922	0
2923	0
2924	0
2925	0
2926	0
2927	0
2928	0
2929	0
2930	0
2931	0
2932	0
2933	0.002851454
2934	0.181638909
2935	0.480692917
2936	0.568323781
2937	0.569958525
2938	0.566142233
2939	0.581823334
2940	0.573586168
2941	0.574365297
2942	0.569364317
2943	0.479262906
2944	0.084439885
2945	0
2946	0
2947	0
2948	0
2949	0
2950	0
2951	0
2952	0
2953	0
2954	0
2955	0
2956	0
2957	0.001428119
2958	0.204959658
2959	0.533467536
2960	0.611378716
2961	0.602225866
2962	0.588513895
2963	0.599158554
2964	0.593302232
2965	0.603065684
2966	0.608468953
2967	0.525828732
2968	0.08066184
2969	0
2970	0
2971	0
2972	0
2973	0
2974	0
2975	0
2976	0
2977	0
2978	0
2979	0
2980	0
2981	0.001412473
2982	0.060320927
2983	0.161968889
2984	0.257657148
2985	0.326972031
2986	0.381015752
2987	0.421439025
2988	0.396184186
2989	0.342266686
2990	0.271061991
2991	0.167862698
2992	0.055585922
2993	0
2994	0
2995	0
2996	0
2997	0
2998	0
2999	0
3000	0
3001	0
3002	0
3003	0
3004	0
3005	0.001429777
3006	0.260151788
3007	0.644752759
3008	0.700626909
3009	0.668543928
3010	0.637144415
3011	0.637504
3012	0.640100504
3013	0.665632337
3014	0.689941473
3015	0.627791125
3016	0.072990826
3017	0
3018	0
3019	0
3020	0
3021	0
3022	0
3023	0
3024	0
3025	0
3026	0
3027	0
3028	0
3029	0.001432012
3030	0.211080792
3031	0.550541368
3032	0.627315811
3033	0.61208412
3034	0.594559993
3035	0.601448008
3036	0.599222954
3037	0.611831046
3038	0.621252128
3039	0.539517284
3040	0.074280102
3041	0
3042	0
3043	0
3044	0
3045	0
3046	0
3047	0
3048	0
3049	0
3050	0
3051	0
3052	0
3053	0.00144429
3054	0.211350003
3055	0.552040358
3056	0.625343941
3057	0.610988896
3058	0.593022235
3059	0.601908364
3060	0.597862854
3061	0.61238908
3062	0.622733456
3063	0.541979505
3064	0.073107389
3065	0
3066	0
3067	0
3068	0
3069	0
3070	0
3071	0
3072	0
3073	0
3074	0
3075	0
3076	0
3077	0.001444303
3078	0.207282715
3079	0.545291291
3080	0.618760532
3081	0.605341386
3082	0.587429157
3083	0.596912566
3084	0.590587866
3085	0.603260856
3086	0.610470569
3087	0.531496706
3088	0.071205937
3089	0
3090	0
3091	0
3092	0
3093	0
3094	0
3095	0
3096	0
3097	0
3098	0
3099	0
3100	0
3101	0.001433178
3102	0.213373943
3103	0.55763083
3104	0.630386058
3105	0.611500923
3106	0.591056389
3107	0.59724246
3108	0.594043163
3109	0.608937818
3110	0.620433194
3111	0.543270416
3112	0.068590522
3113	0
3114	0
3115	0
3116	0
3117	0
3118	0
3119	0
3120	0
3121	0
3122	0
3123	0
3124	0
3125	0.001434325
3126	0.241969324
3127	0.615753926
3128	0.673550536
3129	0.647562668
3130	0.618177603
3131	0.621535051
3132	0.622018207
3133	0.644949659
3134	0.664700068
3135	0.598564204
3136	0.065351319
3137	0
3138	0
3139	0
3140	0
3141	0
3142	0
3143	0
3144	0
3145	0
3146	0
3147	0
3148	0
3149	0.001440492
3150	0.263492082
3151	0.657646868
3152	0.710581973
3153	0.673561118
3154	0.638024831
3155	0.636418454
3156	0.639864436
3157	0.669275446
3158	0.696787892
3159	0.635746108
3160	0.063140068
3161	0
3162	0
3163	0
3164	0
3165	0
3166	0
3167	0
3168	0
3169	0
3170	0
3171	0
3172	0
3173	0
3174	0.016787415
3175	0.06007138
3176	0.115114275
3177	0.173017889
3178	0.222974187
3179	0.259118131
3180	0.232850575
3181	0.180197726
3182	0.118058709
3183	0.058826403
3184	0.015207519
3185	0
3186	0
3187	0
3188	0
3189	0
3190	0
3191	0
3192	0
3193	0
3194	0
3195	0
3196	0
3197	0
3198	0.033413305
3199	0.102602091
3200	0.181205142
3201	0.25061975
3202	0.307781337
3203	0.347390803
3204	0.319999781
3205	0.260654479
3206	0.188439402
3207	0.10363261
3208	0.03197531
3209	0
3210	0
3211	0
3212	0
3213	0
3214	0
3215	0
3216	0
3217	0
3218	0
3219	0
3220	0
3221	0
3222	0.023486163
3223	0.077288613
3224	0.143034638
3225	0.207724067
3226	0.262637813
3227	0.302659662
3228	0.273527347
3229	0.215646153
3230	0.145734395
3231	0.076170457
3232	0.021037155
3233	0
3234	0
3235	0
3236	0
3237	0
3238	0
3239	0
3240	0
3241	0
3242	0
3243	0
3244	0
3245	0
3246	0.08424254
3247	0.654203966
3248	0.70516798
3249	0.670013592
3250	0.632879717
3251	0.629471542
3252	0.631235341
3253	0.659076005
3254	0.685878322
3255	0.622817898
3256	0.057016534
3257	0
3258	0
3259	0
3260	0
3261	0
3262	0
3263	0
3264	0
3265	0
3266	0
3267	0
3268	0
3269	0
3270	0.083374838
3271	0.661899121
3272	0.711159035
3273	0.672103928
3274	0.633577696
3275	0.628940553
3276	0.633290985
3277	0.662806519
3278	0.690628301
3279	0.630775288
3280	0.05595868
3281	0
3282	0
3283	0
3284	0
3285	0
3286	0
3287	0
3288	0
3289	0
3290	0
3291	0
3292	0
3293	0
3294	0.085469764
3295	0.547483166
3296	0.619484029
3297	0.601473458
3298	0.580056312
3299	0.585517754
3300	0.58212939
3301	0.597424177
3302	0.611040812
3303	0.528865655
3304	0.058785101
3305	0
3306	0
3307	0
3308	0
3309	0
3310	0
3311	0
3312	0
3313	0
3314	0
3315	0
3316	0
3317	0
3318	0.082943958
3319	0.507934558
3320	0.588314685
3321	0.578560862
3322	0.563825642
3323	0.573859222
3324	0.568938856
3325	0.580534062
3326	0.586666901
3327	0.500379494
3328	0.058151729
3329	0
3330	0
3331	0
3332	0
3333	0
3334	0
3335	0
3336	0
3337	0
3338	0
3339	0
3340	0
3341	0
3342	0.08320404
3343	0.40592039
3344	0.505327696
3345	0.516264514
3346	0.520549892
3347	0.537598493
3348	0.527655829
3349	0.521886458
3350	0.508062045
3351	0.40492286
3352	0.058856122
3353	0
3354	0
3355	0
3356	0
3357	0
3358	0
3359	0
3360	0
3361	0
3362	0
3363	0
3364	0
3365	0
3366	0.06865358
3367	0.20534026
3368	0.308746633
3369	0.367508214
3370	0.410670557
3371	0.44822815
3372	0.421833301
3373	0.376034386
3374	0.314503259
3375	0.206879712
3376	0.059067394
3377	0
3378	0
3379	0
3380	0
3381	0
3382	0
3383	0
3384	0
3385	0
3386	0
3387	0
3388	0
3389	0
3390	0.014514261
3391	0.052975527
3392	0.105669485
3393	0.162101791
3394	0.21205301
3395	0.247438421
3396	0.221252354
3397	0.169302537
3398	0.108472972
3399	0.05263969
3400	0.01340111
3401	0
3402	0
3403	0
3404	0
3405	0
3406	0
3407	0
3408	0
3409	0
3410	0
3411	0
3412	0
3413	0
3414	0.079479384
3415	0.323243219
3416	0.429142544
3417	0.459057538
3418	0.477489224
3419	0.503202476
3420	0.48805474
3421	0.468536938
3422	0.4366839
3423	0.328048366
3424	0.056977167
3425	0
3426	0
3427	0
3428	0
3429	0
3430	0
3431	0
3432	0
3433	0
3434	0
3435	0
3436	0
3437	0
3438	0.075746829
3439	0.525809371
3440	0.602902461
3441	0.587811172
3442	0.568015565
3443	0.575203472
3444	0.572263841
3445	0.587147166
3446	0.59748741
3447	0.515643356
3448	0.053249907
3449	0
3450	0
3451	0
3452	0
3453	0
3454	0
3455	0
3456	0
3457	0
3458	0
3459	0
3460	0
3461	0
3462	0.074382728
3463	0.501666254
3464	0.582743197
3465	0.571706927
3466	0.55601427
3467	0.564503865
3468	0.560640131
3469	0.572916162
3470	0.579593237
3471	0.494852086
3472	0.052323733
3473	0
3474	0
3475	0
3476	0
3477	0
3478	0
3479	0
3480	0
3481	0
3482	0
3483	0
3484	0
3485	0
3486	0.054204943
3487	0.166677217
3488	0.262416073
3489	0.327668252
3490	0.374909915
3491	0.412733558
3492	0.386752274
3493	0.337427052
3494	0.272400445
3495	0.169790377
3496	0.046560928
3497	0
3498	0
3499	0
3500	0
3501	0
3502	0
3503	0
3504	0
3505	0
3506	0
3507	0
3508	0
3509	0
3510	0.072449939
3511	0.443125426
3512	0.534109779
3513	0.535723881
3514	0.52949632
3515	0.545097435
3516	0.536383195
3517	0.539848665
3518	0.535617989
3519	0.442159108
3520	0.052289826
3521	0
3522	0
3523	0
3524	0
3525	0
3526	0
3527	0
3528	0
3529	0
3530	0
3531	0
3532	0
3533	0
3534	0.073758085
3535	0.295591101
3536	0.402290017
3537	0.438639065
3538	0.459222837
3539	0.487400231
3540	0.46881702
3541	0.444660194
3542	0.407704384
3543	0.29947073
3544	0.054349885
3545	0
3546	0
3547	0
3548	0
3549	0
3550	0
3551	0
3552	0
3553	0
3554	0
3555	0
3556	0
3557	0
3558	0.066173496
3559	0.578950263
3560	0.646419618
3561	0.617830518
3562	0.588626781
3563	0.588470094
3564	0.591607217
3565	0.616354429
3566	0.639354622
3567	0.569159897
3568	0.048587859
3569	0
3570	0
3571	0
3572	0
3573	0
3574	0
3575	0
3576	0
3577	0
3578	0
3579	0
3580	0
3581	0
3582	0.06721413
3583	0.536769183
3584	0.612771091
3585	0.59419316
3586	0.571097764
3587	0.574231594
3588	0.572797105
3589	0.590058984
3590	0.604391458
3591	0.525287406
3592	0.048652163
